,ID,X,Y,Speed,Acceleration
5662,22,19.24,972.226,50.45,2.43
5663,22,19.207,977.286,50.66,1.94
5664,22,19.147,982.358,50.92,2.65
5665,22,19.079,987.445,51.35,5.48
5666,22,18.999,992.584,52.06,9.04
5667,22,18.94,997.823,53.02,10.68
5668,22,18.936,1003.19,53.96,8.74
5669,22,18.962,1008.655,54.63,4.8
5670,22,18.975,1014.165,54.95,1.35
5671,22,18.984,1019.68,55.03,-0.23
5672,22,18.992,1025.182,55.01,-0.21
5673,22,19.001,1030.681,55,0
5674,22,19.009,1036.181,55,0
5675,22,19.018,1041.681,55,0
5676,22,19.026,1047.181,55,0
5677,22,19.034,1052.681,55,0
5678,22,19.042,1058.181,55,0
5679,22,19.051,1063.681,55,0
5680,22,19.059,1069.181,55,0
5681,22,19.067,1074.681,55,0
5682,22,19.076,1080.181,55,0
5683,22,19.084,1085.681,55,0
5684,22,19.093,1091.181,55,0.02
5685,22,19.101,1096.681,55,0
5686,22,19.11,1102.181,55,-0.02
5687,22,19.119,1107.681,55,0
5688,22,19.127,1113.181,55,0
5689,22,19.136,1118.681,55,0
5690,22,19.144,1124.181,55,0
5691,22,19.153,1129.681,55,0
5692,22,19.161,1135.181,55,0
5693,22,19.17,1140.681,55,0
5694,22,19.178,1146.178,55.03,0.49
5695,22,19.186,1151.681,55.1,0.9
5696,22,19.195,1157.198,55.15,0.42
5697,22,19.202,1162.72,55.15,-0.44
5698,22,19.195,1168.236,55.1,-0.9
5699,22,19.187,1173.739,55.03,-0.47
5700,22,19.18,1179.236,55,0
5701,22,19.172,1184.736,55,0
5702,22,19.165,1190.236,55,0
5703,22,19.157,1195.736,55,0
5704,22,19.149,1201.236,55,0
5705,22,19.142,1206.737,54.99,-0.22
5706,22,19.135,1212.233,54.98,0
5707,22,19.127,1217.719,55.11,1.99
5708,22,19.126,1223.217,55.5,5.6
5709,22,19.074,1228.77,56.22,9.18
5710,22,19.014,1234.425,57.2,10.9
5711,22,18.961,1240.211,58.18,9.14
5712,22,18.898,1246.11,58.77,3.59
5713,22,18.777,1252.053,58.77,-3.6
5714,22,18.715,1257.952,58.18,-9.14
5715,22,18.665,1263.738,57.21,-10.89
5716,22,18.609,1269.393,56.22,-9.17
5717,22,18.563,1274.947,55.5,-5.6
5718,22,18.568,1280.444,55.11,-1.99
5719,22,18.567,1285.93,54.98,-0.02
5720,22,18.566,1291.426,54.99,0.2
5721,22,18.565,1296.931,54.96,-0.58
5722,22,18.565,1302.428,54.88,-1.04
5723,22,18.564,1307.908,54.83,-0.48
5724,22,18.581,1313.382,54.83,0.52
5725,22,18.6,1318.863,54.89,1.05
5726,22,18.617,1324.36,54.97,0.55
5727,22,18.636,1329.863,55,0
5728,22,18.655,1335.363,55,0
5729,22,18.673,1340.863,55,0
5730,22,18.691,1346.363,55,0
5731,22,18.709,1351.863,55,0
5732,22,18.728,1357.363,55,0
5733,22,18.745,1362.863,55,0
5734,22,18.764,1368.363,55,0
5735,22,18.782,1373.863,55,0
5736,22,18.8,1379.363,55,0
5737,22,18.819,1384.862,55,0.02
5738,22,18.837,1390.362,55,0.02
5739,22,18.855,1395.863,55,0
5740,22,18.874,1401.363,55,0
5741,22,18.892,1406.857,55.05,0.86
5742,22,18.91,1412.363,55.18,1.63
5743,22,18.929,1417.893,55.27,0.78
5744,22,18.946,1423.433,55.27,-0.78
5745,22,18.935,1428.963,55.18,-1.63
5746,22,18.923,1434.469,55.05,-0.87
5747,22,18.913,1439.963,55,0
5748,22,18.902,1445.463,55,0
5749,22,18.891,1450.963,55,0
5750,22,18.88,1456.463,55,0.02
5751,22,18.87,1461.963,55,0
5752,22,18.859,1467.463,55,-0.02
5753,22,18.848,1472.963,55,0
5754,22,18.837,1478.463,55,0
5755,22,18.826,1483.963,55,0
5756,22,18.815,1489.463,55,0
5757,22,18.804,1494.963,55,0
5758,22,18.794,1500.463,55,0
5759,22,18.782,1505.963,55,0
5760,22,18.771,1511.463,55,0
5761,22,18.761,1516.963,55,0
5762,22,18.75,1522.463,55,0
5763,22,18.739,1527.964,54.99,-0.16
5764,22,18.729,1533.471,54.89,-1.49
5765,22,18.717,1538.95,54.77,-1.37
5766,22,18.695,1544.395,54.91,2.95
5767,22,18.7,1549.862,55.51,9
5768,22,18.791,1555.444,56.49,11.2
5769,22,18.945,1561.158,57.55,9.5
5770,22,19.172,1567.003,58.17,3.19
5771,22,19.427,1572.878,58.17,-3.21
5772,22,19.654,1578.715,57.62,-8.31
5773,22,19.793,1584.448,56.73,-10.03
5774,22,19.873,1590.059,55.87,-7.96
5775,22,19.876,1595.581,55.27,-4.02
5776,22,19.867,1601.066,55.01,-0.83
5777,22,19.87,1606.553,54.96,0.33
5778,22,19.873,1612.053,54.97,-0.1
5779,22,19.876,1617.55,54.97,-0.08
5780,22,19.88,1623.033,55.1,2.08
5781,22,19.883,1628.526,55.54,6.29
5782,22,19.846,1634.082,56.37,10.68
5783,22,19.828,1639.787,57.67,11.2
5784,22,19.853,1645.635,59.2,11.2
5785,22,19.898,1651.623,60.32,8.75
5786,22,19.809,1657.757,60.75,-0.45
5787,22,19.716,1663.87,60.59,-5.29
5788,22,19.624,1669.892,60.18,-3.04
5789,22,19.53,1675.871,59.99,0
5790,22,19.437,1681.87,59.99,0
5791,22,19.345,1687.869,59.99,0
5792,22,19.251,1693.869,59.99,0
5793,22,19.159,1699.868,59.99,0
5794,22,19.066,1705.867,59.99,0
5795,22,18.972,1711.889,59.79,-3.28
5796,22,18.88,1717.868,59.3,-6.42
5797,22,18.787,1723.748,58.95,-3.02
5798,22,18.806,1729.583,59.05,4.59
5799,22,18.834,1735.465,59.7,10.59
5800,22,18.848,1741.485,60.73,10.38
5801,22,18.876,1747.637,61.61,6.88
5802,22,18.922,1753.858,62.04,2.68
5803,22,18.951,1760.112,62.03,-2.97
5804,22,18.997,1766.318,61.68,-5.21
5805,22,19.01,1772.435,61.45,-0.85
5806,22,19.022,1778.526,61.73,6.6
5807,22,19.004,1784.705,62.64,11.2
5808,22,19.056,1791.031,63.86,11.2
5809,22,19.128,1797.497,64.8,7.27
5810,22,19.123,1804.054,65.24,1.07
5811,22,19.111,1810.61,65.26,-2.14
5812,22,19.098,1817.121,65.08,-1.36
5813,22,19.086,1823.612,65,0
5814,22,19.073,1830.112,65,0
5815,22,19.06,1836.614,64.98,-0.36
5816,22,19.048,1843.107,64.97,0.05
5817,22,19.036,1849.582,65.19,3.48
5818,22,19.004,1856.082,65.84,9.27
5819,22,19.018,1862.716,67.03,11.2
5820,22,19.148,1869.5,68.57,11.2
5821,22,19.386,1876.431,69.72,8.43
5822,22,19.75,1883.527,69.86,-4.71
5823,22,20.103,1890.53,69.12,-11.2
5824,22,20.344,1897.381,67.83,-11.2
5825,22,20.428,1904.099,66.54,-10.48
5826,22,20.329,1910.678,65.69,-7.31
5827,22,20.089,1917.182,65.24,-2.49
5828,22,19.858,1923.647,65.3,4.3
5829,22,19.684,1930.171,65.9,8.08
5830,22,19.601,1936.804,66.63,7.45
5831,22,19.614,1943.531,67.13,3.19
5832,22,19.705,1950.293,67.22,-1.79
5833,22,19.722,1957.031,66.91,-5.07
5834,22,19.613,1963.719,66.21,-8.31
5835,22,19.459,1970.297,65.39,-8.58
5836,22,19.341,1976.752,65.01,-1.56
5837,22,19.477,1983.184,65.34,8.37
5838,22,19.703,1989.741,66.27,11.2
5839,22,19.96,1996.437,67.31,8.53
5840,22,20.184,2003.255,67.89,2.34
5841,22,20.404,2010.073,68.05,0.14
5842,22,20.623,2016.882,68.05,-0.27
5843,22,20.843,2023.682,68.03,0.08
5844,22,21.062,2030.484,68.07,0.47
5845,22,21.299,2037.291,68.13,0.76
5846,22,21.507,2044.122,68.05,-1.5
5847,22,21.623,2050.931,67.81,-3.49
5848,22,21.646,2057.683,67.66,-1.26
5849,22,21.634,2064.419,67.72,2.76
5850,22,21.617,2071.188,68.01,4.62
5851,22,21.616,2078.025,68.36,2.29
5852,22,21.615,2084.892,68.49,-0.14
5853,22,21.615,2091.738,68.5,0.21
5854,22,21.615,2098.582,68.6,1.45
5855,22,21.627,2105.438,68.82,3.08
5856,22,21.597,2112.327,69.18,4.33
5857,22,21.509,2119.263,69.63,4.76
5858,22,21.371,2126.254,70.08,4.29
5859,22,21.177,2133.315,70.21,-0.54
5860,22,20.945,2140.362,69.92,-5.29
5861,22,20.726,2147.318,69.65,-2.98
5862,22,20.567,2154.112,69.65,0
5863,22,20.485,2161.185,69.65,0
5864,22,20.404,2168.26,69.65,0
5865,23,4.804,28.855,44.5,0
5866,23,4.781,33.355,44.5,0
5867,23,4.757,37.856,44.5,0
5868,23,4.735,42.355,44.5,0
5869,23,4.711,46.855,44.5,0
5870,23,4.689,51.385,44.5,-6.15
5871,23,4.703,55.827,43.75,-9.5
5872,23,4.677,60.145,42.97,-7.51
5873,23,4.621,64.366,42.55,-1.39
5874,23,4.59,68.589,42.5,1.94
5875,23,4.578,72.866,42.46,-1.42
5876,23,4.59,77.145,42.03,-7.54
5877,23,4.571,81.332,41.2,-10.18
5878,23,4.512,85.385,40.36,-7.4
5879,23,4.492,89.35,39.87,-2.43
5880,23,4.49,93.302,39.76,0.8
5881,23,4.539,97.275,39.84,1.5
5882,23,4.588,101.27,39.97,0.92
5883,23,4.636,105.278,40.03,0.19
5884,23,4.685,109.296,39.92,-1.86
5885,23,4.734,113.304,39.51,-5.89
5886,23,4.82,117.249,38.78,-9.33
5887,23,4.864,121.082,37.9,-9.13
5888,23,4.873,124.805,37.17,-5.79
5889,23,4.918,128.477,36.68,-3.46
5890,23,4.963,132.129,36.26,-4.11
5891,23,5.02,135.742,35.81,-5.33
5892,23,5.049,139.292,35.37,-4.3
5893,23,5.092,142.79,35.07,-1.62
5894,23,5.134,146.275,34.97,0.14
5895,23,5.178,149.771,34.98,0.24
5896,23,5.22,153.273,35,0
5897,23,5.263,156.772,35,0.04
5898,23,5.305,160.278,34.95,-0.75
5899,23,5.348,163.774,34.83,-1.58
5900,23,5.384,167.241,34.79,-0.17
5901,23,5.488,170.698,34.96,3.26
5902,23,5.596,174.188,35.41,6.43
5903,23,5.653,177.753,36.07,7.21
5904,23,5.689,181.406,36.72,5.81
5905,23,5.684,185.121,37.18,3.68
5906,23,5.618,188.872,37.44,1.46
5907,23,5.567,192.634,37.54,0.06
5908,23,5.516,196.388,37.56,0.17
5909,23,5.464,200.146,37.55,0
5910,23,5.413,203.919,37.38,-2.73
5911,23,5.362,207.67,36.89,-6.98
5912,23,5.356,211.346,36.08,-9.93
5913,23,5.314,214.897,35.21,-8.48
5914,23,5.268,218.343,34.62,-3.53
5915,23,5.313,221.755,34.5,1.35
5916,23,5.4,225.195,34.7,3.5
5917,23,5.516,228.666,35.19,5.79
5918,23,5.561,232.183,36.13,11.2
5919,23,5.67,235.884,37.55,11.2
5920,23,5.849,239.72,39.19,11.2
5921,23,6.011,243.696,40.57,10.62
5922,23,6.084,247.858,41.31,3.44
5923,23,6.155,252.029,41.54,0.37
5924,23,6.227,256.19,41.56,-0.24
5925,23,6.298,260.343,41.54,-0.06
5926,23,6.369,264.493,41.56,0.41
5927,23,6.456,268.646,41.66,1.37
5928,23,6.507,272.815,41.81,1.85
5929,23,6.507,277.004,41.98,1.8
5930,23,6.437,281.209,42.2,2.17
5931,23,6.265,285.434,42.47,3.17
5932,23,6.072,289.694,42.77,3.41
5933,23,5.949,294.001,42.99,1.35
5934,23,5.928,298.328,42.96,-1.95
5935,23,5.951,302.622,42.75,-2.98
5936,23,5.945,306.866,42.63,-0.21
5937,23,5.935,311.099,42.83,4.3
5938,23,5.908,315.38,43.38,7.39
5939,23,5.899,319.756,44.08,7.03
5940,23,5.903,324.217,44.63,4.33
5941,23,5.893,328.72,44.93,1.56
5942,23,5.882,333.233,45.03,-0.09
5943,23,5.872,337.741,44.99,-0.67
5944,23,5.862,342.241,44.87,-1.57
5945,23,5.851,346.722,44.71,-1.86
5946,23,5.839,351.175,44.63,-0.36
5947,23,5.936,355.624,44.67,1.46
5948,23,6.031,360.093,44.8,1.87
5949,23,6.128,364.59,44.94,0.77
5950,23,6.225,369.094,44.99,0
5951,23,6.321,373.593,44.99,0
5952,23,6.417,378.092,44.99,0
5953,23,6.514,382.591,44.99,0
5954,23,6.61,387.09,44.99,0
5955,23,6.706,391.588,44.99,0.03
5956,23,6.802,396.088,44.98,-0.11
5957,23,6.899,400.587,44.96,-0.33
5958,23,6.989,405.075,44.99,0.65
5959,23,7.097,409.561,45.21,3.3
5960,23,7.21,414.079,45.68,6.28
5961,23,7.289,418.667,46.36,7.81
5962,23,7.362,423.347,47.08,6.84
5963,23,7.41,428.106,47.62,4.24
5964,23,7.401,432.906,47.92,1.63
5965,23,7.404,437.718,48.02,0.06
5966,23,7.407,442.521,48.04,0.16
5967,23,7.409,447.328,48.04,-0.06
5968,23,7.413,452.149,47.85,-2.94
5969,23,7.421,456.948,47.32,-7.45
5970,23,7.467,461.667,46.44,-10.85
5971,23,7.464,466.253,45.46,-9.78
5972,23,7.437,470.715,44.78,-4.38
5973,23,7.488,475.136,44.58,0.86
5974,23,7.583,479.582,44.71,2.79
5975,23,7.686,484.081,44.85,0.51
5976,23,7.783,488.586,44.8,-2.03
5977,23,7.879,493.052,44.68,-1.21
5978,23,8.04,497.502,44.66,0.87
5979,23,8.203,501.963,44.76,1.9
5980,23,8.367,506.453,44.91,1.02
5981,23,8.531,510.957,44.97,0
5982,23,8.694,515.454,44.97,0
5983,23,8.858,519.951,44.97,0
5984,23,9.021,524.448,44.97,0
5985,23,9.185,528.946,44.96,-0.12
5986,23,9.348,533.441,44.95,-0.12
5987,23,9.512,537.93,45,0.82
5988,23,9.679,542.42,45.21,3.04
5989,23,9.832,546.941,45.61,5.29
5990,23,9.963,551.527,46.11,5.32
5991,23,10.114,556.181,46.49,2.68
5992,23,10.209,560.863,46.63,-0.2
5993,23,10.199,565.534,46.59,-1.23
5994,23,10.172,570.187,46.46,-1.17
5995,23,10.166,574.833,46.27,-2.25
5996,23,10.196,579.461,45.95,-4.2
5997,23,10.197,584.038,45.54,-4.56
5998,23,10.128,588.559,45.19,-2.77
5999,23,10.048,593.049,45,-0.64
6000,23,9.979,597.539,44.97,0.23
6001,23,9.909,602.038,44.99,0.12
6002,23,9.839,606.538,44.99,0
6003,23,9.769,611.038,44.99,0
6004,23,9.7,615.537,44.99,0
6005,23,9.63,620.042,44.95,-0.75
6006,23,9.561,624.536,44.84,-1.41
6007,23,9.491,629.009,44.76,-0.65
6008,23,9.426,633.474,44.77,0.7
6009,23,9.397,637.948,44.84,1.42
6010,23,9.369,642.443,44.95,0.76
6011,23,9.341,646.948,45,0
6012,23,9.312,651.448,45,0
6013,23,9.284,655.948,45,0
6014,23,9.256,660.448,45,0
6015,23,9.227,664.948,45,0
6016,23,9.199,669.448,45,0
6017,23,9.171,673.948,45,0
6018,23,9.142,678.448,45,0
6019,23,9.114,682.948,45,0
6020,23,9.086,687.447,45,0
6021,23,9.058,691.947,45,0
6022,23,9.029,696.447,45,0
6023,23,9.001,700.947,45,0
6024,23,8.972,705.447,45,0
6025,23,8.944,709.947,45,0
6026,23,8.915,714.447,45,0
6027,23,8.888,718.947,45,0
6028,23,8.858,723.447,45,0
6029,23,8.831,727.948,44.98,-0.25
6030,23,8.802,732.444,44.97,-0.06
6031,23,8.774,736.93,45.07,1.61
6032,23,8.745,741.428,45.37,4.32
6033,23,8.701,745.969,45.92,6.92
6034,23,8.671,750.585,46.68,8.34
6035,23,8.64,755.292,47.52,8.62
6036,23,8.612,760.1,48.25,6.57
6037,23,8.598,764.995,48.57,0.79
6038,23,8.583,769.891,48.42,-4.5
6039,23,8.568,774.71,48.1,-3.75
6040,23,8.508,779.459,48.1,3.06
6041,23,8.396,784.236,48.7,9.94
6042,23,8.348,789.146,49.67,10.76
6043,23,8.335,794.191,50.53,6.97
6044,23,8.24,799.31,51.02,2.42
6045,23,8.134,804.458,51.02,-2.34
6046,23,8.038,809.578,50.54,-6.91
6047,23,8.02,814.615,49.78,-9.27
6048,23,7.918,819.536,49.02,-7.1
6049,23,7.821,824.377,48.48,-3.29
6050,23,7.808,829.208,48.06,-3.64
6051,23,7.772,834.022,47.47,-7.88
6052,23,7.76,838.746,46.63,-10.08
6053,23,7.644,843.346,45.8,-7.53
6054,23,7.579,847.869,45.15,-4.68
6055,23,7.619,852.363,44.59,-5.55
6056,23,7.642,856.813,43.89,-8.58
6057,23,7.64,861.168,43.03,-9.55
6058,23,7.608,865.407,42.22,-6.98
6059,23,7.592,869.569,41.71,-3.23
6060,23,7.646,873.705,41.5,-0.57
6061,23,7.715,877.845,41.47,0.33
6062,23,7.775,881.995,41.49,0.13
6063,23,7.835,886.148,41.49,-0.21
6064,23,7.895,890.295,41.47,-0.16
6065,23,7.955,894.434,41.53,1.01
6066,23,8.015,898.579,41.76,3.22
6067,23,8.063,902.752,42.2,5.86
6068,23,8.11,906.989,42.87,7.65
6069,23,8.202,911.318,43.58,7.01
6070,23,8.301,915.727,44.13,4.42
6071,23,8.387,920.182,44.43,1.42
6072,23,8.475,924.645,44.52,-0.16
6073,23,8.562,929.097,44.49,-0.3
6074,23,8.648,933.542,44.48,0.04
6075,23,8.736,937.982,44.57,1.43
6076,23,8.833,942.431,44.84,3.82
6077,23,8.887,946.919,45.32,6.07
6078,23,8.903,951.475,45.96,7
6079,23,8.892,956.112,46.61,6.08
6080,23,8.843,960.817,47.09,3.83
6081,23,8.751,965.561,47.36,1.44
6082,23,8.67,970.315,47.45,0.04
6083,23,8.586,975.062,47.45,-0.16
6084,23,8.506,979.805,47.44,0
6085,23,8.436,984.548,47.44,0.08
6086,23,8.369,989.292,47.45,0.14
6087,23,8.299,994.04,47.45,-0.15
6088,23,8.217,998.785,47.42,-0.44
6089,23,8.129,1003.515,47.47,1.04
6090,23,8.03,1008.244,47.79,4.83
6091,23,7.939,1013.018,48.48,9.2
6092,23,7.921,1017.897,49.47,11.2
6093,23,7.961,1022.911,50.45,9.17
6094,23,8.073,1028.031,51.14,4.88
6095,23,8.192,1033.195,51.47,1.19
6096,23,8.3,1038.361,51.54,-0.35
6097,23,8.407,1043.512,51.52,-0.08
6098,23,8.515,1048.663,51.51,-0.09
6099,23,8.623,1053.818,51.45,-0.89
6100,23,8.734,1058.959,51.37,-0.98
6101,23,8.812,1064.083,51.35,0.29
6102,23,8.937,1069.213,51.42,1.42
6103,23,9.164,1074.369,51.46,0.1
6104,23,9.41,1079.539,51.28,-3.52
6105,23,9.575,1084.665,50.85,-5.69
6106,23,9.622,1089.714,50.4,-4.21
6107,23,9.597,1094.717,50.1,-1.62
6108,23,9.604,1099.718,49.87,-1.92
6109,23,9.612,1104.717,49.47,-5.59
6110,23,9.66,1109.661,48.77,-9.03
6111,23,9.665,1114.494,47.92,-8.83
6112,23,9.634,1119.223,47.2,-5.85
6113,23,9.642,1123.899,46.69,-3.73
6114,23,9.648,1128.55,46.27,-4.18
6115,23,9.672,1133.162,45.81,-5.22
6116,23,9.662,1137.713,45.37,-4.23
6117,23,9.669,1142.213,45.08,-1.69
6118,23,9.676,1146.699,44.97,0.08
6119,23,9.683,1151.193,45,0.5
6120,23,9.69,1155.696,45.05,0.46
6121,23,9.697,1160.204,45.07,0.22
6122,23,9.697,1164.716,45.07,-0.22
6123,23,9.691,1169.224,45.05,-0.46
6124,23,9.685,1173.726,45.02,-0.23
6125,23,9.679,1178.224,45,0
6126,23,9.673,1182.724,45,0
6127,23,9.667,1187.224,45,0
6128,23,9.661,1191.725,45,0
6129,23,9.655,1196.225,45,0
6130,23,9.649,1200.724,45,0
6131,23,9.643,1205.225,45,0
6132,23,9.637,1209.725,45,0
6133,23,9.63,1214.226,44.99,-0.19
6134,23,9.625,1218.721,44.99,0.08
6135,23,9.618,1223.21,45.1,1.81
6136,23,9.622,1227.71,45.44,4.77
6137,23,9.573,1232.258,46.04,7.55
6138,23,9.495,1236.891,46.84,8.69
6139,23,9.396,1241.626,47.63,7.49
6140,23,9.265,1246.444,48.22,4.63
6141,23,9.083,1251.306,48.57,2.07
6142,23,8.9,1256.179,48.78,1.58
6143,23,8.729,1261.057,49.01,2.94
6144,23,8.61,1265.965,49.34,3.89
6145,23,8.559,1270.923,49.67,3.09
6146,23,8.558,1275.916,49.9,1.5
6147,23,8.567,1280.922,50,0.28
6148,23,8.567,1285.926,50.01,-0.11
6149,23,8.566,1290.926,50,-0.05
6150,23,8.566,1295.928,49.99,-0.24
6151,23,8.564,1300.926,49.95,-0.48
6152,23,8.563,1305.918,49.92,-0.24
6153,23,8.572,1310.906,49.92,0.22
6154,23,8.589,1315.897,49.95,0.48
6155,23,8.606,1320.895,49.98,0.26
6156,23,8.622,1325.897,50,0
6157,23,8.639,1330.897,50,0
6158,23,8.656,1335.897,50,0
6159,23,8.672,1340.897,50,0
6160,23,8.689,1345.897,50,0
6161,23,8.706,1350.897,50,0
6162,23,8.722,1355.897,50,0
6163,23,8.739,1360.896,50,0
6164,23,8.755,1365.896,50,0
6165,23,8.772,1370.896,50,0
6166,23,8.789,1375.896,50,0
6167,23,8.805,1380.896,50,0
6168,23,8.822,1385.896,50,0
6169,23,8.839,1390.896,50,0
6170,23,8.855,1395.896,50,0
6171,23,8.872,1400.896,50,0
6172,23,8.888,1405.896,50,0
6173,23,8.904,1410.894,50.03,0.39
6174,23,8.921,1415.897,50.08,0.75
6175,23,8.937,1420.911,50.12,0.37
6176,23,8.94,1425.929,50.13,-0.35
6177,23,8.93,1430.944,50.08,-0.76
6178,23,8.92,1435.946,50.03,-0.42
6179,23,8.91,1440.944,50,0
6180,23,8.9,1445.944,50,0
6181,23,8.891,1450.944,50,0
6182,23,8.881,1455.944,50,0
6183,23,8.871,1460.944,50,0
6184,23,8.861,1465.943,50,0
6185,23,8.851,1470.943,50,0
6186,23,8.841,1475.951,49.93,-1.11
6187,23,8.832,1480.996,49.29,-9.8
6188,23,8.821,1485.802,47.36,-11.2
6189,23,8.901,1490.334,44.06,-11.2
6190,23,8.943,1494.553,40.23,-11.2
6191,23,8.967,1498.491,37.46,-11.2
6192,23,8.83,1502.029,37.08,10.99
6193,23,8.819,1505.891,39.14,11.2
6194,23,8.78,1509.968,42.29,11.2
6195,23,8.772,1514.303,45.09,11.2
6196,23,8.757,1518.875,46.93,11.11
6197,23,8.709,1523.654,47.96,7.94
6198,23,8.697,1528.482,48.76,8.97
6199,23,8.728,1533.422,49.45,5.67
6200,23,8.747,1538.428,49.78,0.76
6201,23,8.7,1543.429,49.78,-1.7
6202,23,8.548,1548.398,49.65,-1.28
6203,23,8.417,1553.347,49.56,-0.11
6204,23,8.367,1558.303,49.54,-0.12
6205,23,8.426,1563.259,49.51,-0.51
6206,23,8.584,1568.208,49.47,-0.55
6207,23,8.712,1573.15,49.43,-0.26
6208,23,8.836,1578.089,49.41,0.03
6209,23,8.953,1583.031,49.41,0
6210,23,9.067,1587.972,49.41,0
6211,23,9.181,1592.914,49.41,0
6212,23,9.297,1597.855,49.41,-0.03
6213,23,9.411,1602.796,49.41,-0.05
6214,23,9.527,1607.736,49.41,0.13
6215,23,9.648,1612.674,49.46,0.66
6216,23,9.764,1617.619,49.56,1.38
6217,23,9.846,1622.579,49.71,1.71
6218,23,9.884,1627.561,49.85,1.36
6219,23,9.887,1632.557,49.96,0.66
6220,23,9.883,1637.551,50.08,1.5
6221,23,9.886,1642.562,50.29,2.53
6222,23,9.889,1647.612,50.41,0.94
6223,23,9.881,1652.67,50.39,-1.34
6224,23,9.804,1657.704,50.35,-1
6225,23,9.727,1662.71,50.45,2.96
6226,23,9.633,1667.741,50.92,6.94
6227,23,9.552,1672.857,51.67,8.25
6228,23,9.47,1678.064,52.49,8.44
6229,23,9.39,1683.356,53.32,8.24
6230,23,9.307,1688.739,54.07,6.91
6231,23,9.239,1694.198,54.62,4.32
6232,23,9.153,1699.699,54.92,1.61
6233,23,9.068,1705.213,55.01,-0.31
6234,23,8.983,1710.723,54.89,-1.87
6235,23,8.898,1716.194,54.78,-0.83
6236,23,8.814,1721.636,55.03,4.49
6237,23,8.748,1727.124,55.75,10.43
6238,23,8.777,1732.743,56.76,11.2
6239,23,8.843,1738.498,57.71,7.4
6240,23,8.87,1744.331,58.32,3.94
6241,23,8.897,1750.182,58.77,4.4
6242,23,8.909,1756.085,59.15,3.95
6243,23,8.961,1762.042,59.29,-0.02
6244,23,8.991,1768.002,59.1,-4.61
6245,23,8.986,1773.894,58.69,-4.85
6246,23,8.924,1779.713,58.43,-0.69
6247,23,8.807,1785.524,58.53,3.29
6248,23,8.684,1791.389,58.85,3.77
6249,23,8.56,1797.305,59.1,1.6
6250,23,8.408,1803.238,59.17,-0.53
6251,23,8.246,1809.16,59.09,-1.35
6252,23,8.085,1815.059,58.99,-0.83
6253,23,7.923,1820.937,59.04,1.59
6254,23,7.748,1826.823,59.44,5.74
6255,23,7.588,1832.765,60.22,10.28
6256,23,7.52,1838.836,61.32,11.2
6257,23,7.503,1845.029,62.42,10.29
6258,23,7.58,1851.352,63.21,5.74
6259,23,7.672,1857.729,63.6,1.57
6260,23,7.749,1864.112,63.69,-0.33
6261,23,7.81,1870.479,63.66,-0.23
6262,23,7.904,1876.849,63.58,-0.98
6263,23,8.068,1883.206,63.45,-1.71
6264,23,8.259,1889.537,63.37,-0.62
6265,23,8.488,1895.868,63.33,0.06
6266,23,8.681,1902.21,63.18,-1.86
6267,23,8.827,1908.547,62.78,-6.23
6268,23,8.899,1914.815,62.07,-8.91
6269,23,8.9,1920.967,61.29,-7.21
6270,23,8.81,1927.037,60.75,-3.68
6271,23,8.707,1933.074,60.51,-0.78
6272,23,8.617,1939.112,60.47,0.3
6273,23,8.529,1945.161,60.49,0.09
6274,23,8.44,1951.212,60.49,-0.13
6275,23,8.351,1957.257,60.5,0.33
6276,23,8.258,1963.309,60.53,0.36
6277,23,8.17,1969.359,60.6,0.99
6278,23,8.094,1975.41,60.84,3.19
6279,23,8.118,1981.501,61.22,4.76
6280,23,8.195,1987.647,61.62,4.26
6281,23,8.275,1993.846,61.93,1.67
6282,23,8.351,2000.062,62.03,-0.15
6283,23,8.428,2006.263,62.02,0.05
6284,23,8.505,2012.466,62.02,-0.03
6285,23,8.581,2018.674,61.96,-0.89
6286,23,8.659,2024.866,61.88,-0.98
6287,23,8.743,2031.037,61.93,1.17
6288,23,8.793,2037.211,62.24,4.99
6289,23,8.773,2043.442,62.83,7.43
6290,23,8.742,2049.763,63.52,6.98
6291,23,8.713,2056.162,64.14,5.23
6292,23,8.668,2062.615,64.57,3.37
6293,23,8.668,2069.099,64.83,1.86
6294,23,8.668,2075.599,64.96,0.63
6295,23,8.668,2082.103,65,0
6296,23,8.667,2088.603,65.01,0.07
6297,23,8.667,2095.104,65.01,0.1
6298,23,8.666,2101.606,65.02,0.04
6299,23,8.665,2108.109,65.02,-0.06
6300,23,8.659,2114.61,65.02,0
6301,23,8.655,2121.111,65.02,0
6302,23,8.649,2127.61,65.02,0
6303,25,36.937,39.985,43.64,0
6304,25,36.914,44.486,43.64,0
6305,25,36.89,48.986,43.64,0
6306,25,36.867,53.485,43.64,0
6307,25,36.844,57.985,43.64,0
6308,25,36.823,62.197,43.64,1.25
6309,25,36.787,66.525,43.95,6.93
6310,25,36.777,70.954,44.55,6.08
6311,25,36.754,75.47,44.96,1.76
6312,25,36.731,80.037,44.62,-7.27
6313,25,36.707,84.464,43.51,-11.2
6314,25,36.697,88.763,42.47,-10.51
6315,25,36.675,92.895,42,0.6
6316,25,36.728,97.033,42.25,8.45
6317,25,36.781,101.312,42.94,5.51
6318,25,36.833,105.665,43.38,1.86
6319,25,36.886,109.996,43.69,4.32
6320,25,36.926,114.378,44.17,5.57
6321,25,36.993,118.829,44.63,4.3
